VisitNumber,TripType,Weekday,UpcCount,ScanCount,DepartmentCount,FinelineCount
83592,5,3,1,1,1,1
83593,36,3,4,4,3,4
83596,5,3,2,4,2,2
83598,42,3,6,6,5,6
83602,30,3,6,6,4,6
83603,3,3,2,2,1,2
83606,19,3,5,5,3,4
83608,5,3,1,1,1,1
83610,34,3,6,7,3,5
83611,5,3,6,7,4,6
83612,999,3,2,0,2,2
83613,8,3,1,1,1,1
83617,35,3,8,8,5,8
83620,9,3,1,1,1,1
83621,44,3,19,20,8,16
83623,999,3,2,-2,1,1
83632,24,3,10,14,4,10
83634,22,3,4,6,4,4
83635,36,3,5,5,2,4
83636,999,3,9,11,8,9
83637,999,3,2,0,2,2
83639,24,3,4,4,3,4
83641,7,3,8,9,4,8
83644,5,3,3,3,2,3
83648,3,3,2,2,2,2
83649,40,3,19,20,9,17
83654,9,3,3,3,3,3
83657,40,3,9,25,7,9
83658,3,3,2,2,1,2
83659,5,3,23,24,9,19
83660,40,3,18,26,7,18
83663,24,3,10,10,6,8
83664,40,3,31,33,7,28
83665,32,3,20,26,8,17
83667,999,3,2,-2,2,2
83670,33,3,3,5,2,3
83672,5,3,1,2,1,1
83673,9,3,1,1,1,1
83676,40,3,26,26,11,25
83677,39,3,6,6,5,6
83681,999,3,2,0,1,2
83683,999,3,2,0,1,1
83684,9,3,1,1,1,1
83685,5,3,2,7,2,2
83687,5,3,0,1,1,0
83688,39,3,8,9,6,8
83691,24,3,2,2,2,2
83692,3,3,2,2,1,2
83696,999,3,2,-2,1,1
83697,36,3,6,6,3,6
83699,39,3,5,8,3,5
83701,32,3,5,6,3,5
83702,39,3,7,10,4,4
83705,9,3,2,2,1,2
83706,9,3,1,1,1,1
83707,5,3,1,1,1,1
83709,6,3,2,2,2,2
83712,8,3,1,2,1,1
83714,8,3,1,1,1,1
83715,25,3,3,4,3,3
83721,33,3,5,5,3,5
83722,40,3,64,67,14,58
83724,8,3,3,3,2,2
83725,7,3,5,6,5,5
83726,33,3,5,5,3,5
83727,8,3,1,1,1,1
83728,999,3,1,-1,1,1
83730,39,3,5,5,3,3
83735,39,3,7,7,4,6
83738,18,3,7,8,5,7
83740,999,3,2,0,2,2
83741,8,3,3,3,3,3
83742,8,3,1,1,1,1
83743,22,3,6,8,4,5
83745,27,3,10,13,4,10
83746,39,3,10,11,8,9
83747,40,3,22,23,13,21
83748,8,3,1,1,1,1
83752,37,3,8,9,4,8
83756,5,3,7,8,5,7
83758,5,3,6,6,4,6
83759,9,3,1,1,1,1
83764,5,3,0,2,1,0
83767,5,3,1,2,1,1
83773,3,3,1,1,1,1
83776,8,3,3,3,2,3
83777,9,3,1,1,1,1
83781,8,3,1,1,1,1
83788,7,3,2,2,1,2
83795,39,3,13,16,5,11
83799,9,3,1,1,1,1
83800,24,3,14,14,5,12
83801,40,3,20,22,8,17
83802,999,3,2,-2,1,1
83809,5,3,12,13,3,10
83811,9,3,1,1,1,1
83812,5,3,6,6,5,6
83813,36,3,5,5,3,5
83815,9,3,2,3,1,2
83822,5,3,1,5,1,1
83824,7,3,1,1,1,1
83826,40,3,36,38,10,34
83827,5,3,0,1,1,0
83829,36,3,14,18,7,10
83831,7,3,2,2,2,2
83832,37,3,8,8,4,7
83833,36,3,6,6,3,6
83834,24,3,2,3,2,2
83836,8,3,1,2,1,1
83843,3,3,1,2,1,1
83844,27,3,3,8,1,2
83845,9,3,3,3,2,3
83847,5,3,3,3,1,3
83848,999,3,2,2,2,2
83850,9,3,2,2,1,2
83854,39,3,13,17,9,12
83855,40,3,20,24,8,16
83859,9,3,1,1,1,1
83860,33,3,4,4,2,3
83861,5,3,0,1,1,0
83862,39,3,13,14,5,12
83863,38,3,3,4,2,3
83864,9,3,1,1,1,1
83865,8,3,1,3,1,1
83867,7,3,3,3,3,3
83868,24,3,15,17,6,14
83869,5,3,13,14,9,13
83870,43,3,5,6,4,5
83872,999,3,4,4,3,4
83875,38,3,4,4,4,4
83879,8,3,1,1,1,1
83882,999,3,4,-4,3,4
83884,37,3,5,5,2,5
83887,40,3,41,52,9,35
83888,7,3,1,2,1,1
83889,40,3,26,27,10,25
83890,24,3,4,5,4,4
83895,37,3,5,5,4,5
83896,9,3,1,2,1,1
83900,39,3,8,8,5,8
83901,999,3,1,-1,1,1
83903,19,3,1,1,1,1
83904,9,3,1,1,1,1
83905,38,3,20,21,9,18
83906,25,3,8,16,4,8
83908,5,3,0,1,1,0
83909,37,3,3,4,1,3
83912,3,3,2,2,1,2
83914,8,3,2,2,2,2
83917,38,3,18,26,5,16
83919,5,3,2,2,2,2
83921,41,3,6,6,6,6
83922,26,3,4,4,3,3
83924,39,3,11,14,7,11
83927,28,3,6,6,5,6
83930,8,3,2,2,2,2
83932,8,3,3,3,2,2
83933,9,3,2,2,1,1
83936,9,3,1,1,1,1
83937,7,3,2,2,1,2
83941,8,3,2,3,2,2
83943,40,3,22,24,8,13
83945,3,3,2,2,1,2
83948,999,3,1,-1,1,1
83950,25,3,4,4,1,4
83952,8,3,1,1,1,1
83953,40,3,21,22,9,20
83954,8,3,3,3,2,3
83955,40,3,33,73,9,24
83956,37,3,3,4,3,3
83958,8,3,1,1,1,1
83959,6,3,1,2,1,1
83960,8,3,1,1,1,1
83961,8,3,1,1,1,1
83963,34,3,5,6,3,5
83965,8,3,1,1,1,1
83966,7,3,2,2,2,2
83967,7,3,1,1,1,1
83968,40,3,21,22,10,21
83971,8,3,2,1,2,2
83979,9,3,2,2,2,2
83982,26,3,4,4,4,4
83985,7,3,3,10,2,3
83986,5,3,1,2,1,1
83989,39,3,5,5,4,5
83990,999,3,2,0,2,2
83993,32,3,12,13,5,7
83995,999,3,0,0,1,0
84001,5,3,4,4,4,4
84003,35,3,5,5,4,5
84004,9,3,1,1,1,1
84005,999,3,1,-1,1,1
84007,5,3,8,8,3,5
84008,8,3,1,1,1,1
84009,8,3,3,3,3,3
84010,39,3,15,18,5,14
84012,25,3,3,4,3,3
84013,39,3,8,9,5,8
84014,27,3,7,10,4,7
84022,8,3,1,1,1,1
84025,3,3,1,3,1,1
84026,8,3,3,3,3,3
84029,40,3,39,40,11,28
84030,25,3,3,3,1,3
84031,37,3,5,5,3,5
84033,9,3,3,3,2,3
84034,5,3,2,2,1,2
84037,35,3,6,6,2,5
84038,8,3,3,3,2,3
84040,19,3,2,2,2,2
84044,20,3,9,11,4,8
84045,25,3,4,4,2,4
84048,35,3,6,7,5,5
84050,9,3,3,3,3,3
84054,37,3,5,5,3,5
84060,35,3,5,5,3,3
84061,999,3,1,-1,1,1
84062,9,3,3,3,3,3
84064,39,3,10,19,7,10
84065,7,3,2,2,2,2
84067,36,3,27,35,9,23
84070,8,3,1,1,1,1
84071,8,3,1,1,1,1
84072,25,3,6,6,4,6
84074,9,3,1,1,1,1
84075,38,3,7,9,4,7
84081,39,3,14,17,5,11
84085,41,3,37,38,16,35
84087,8,3,1,1,1,1
84088,8,3,3,3,2,3
84094,39,3,9,16,5,7
84095,39,3,6,7,4,6
84096,999,3,1,-1,1,1
84097,25,3,4,4,3,4
84098,9,3,1,1,1,1
84101,3,3,2,2,1,2
84103,39,3,7,7,4,6
84105,35,3,5,9,3,4
84106,38,3,6,6,4,6
84109,5,3,2,2,2,2
84110,5,3,4,4,2,4
84111,32,3,13,14,5,12
84113,7,3,5,6,3,5
84114,40,3,22,22,7,20
84116,38,3,12,17,5,11
84117,999,3,2,2,1,2
84121,9,3,3,3,1,3
84122,35,3,6,6,3,6
84123,9,3,1,1,1,1
84125,8,3,3,3,3,3
84128,7,3,2,2,2,2
84129,7,3,1,3,1,1
84133,5,3,2,4,2,2
84134,999,3,2,0,2,2
84141,37,3,22,23,11,22
84142,8,3,1,1,1,1
84148,5,3,0,1,1,0
84151,5,3,2,2,2,2
84153,39,3,15,17,11,15
84156,42,3,11,11,5,11
84157,21,3,6,13,4,4
84160,9,3,1,1,1,1
84161,999,3,1,-1,1,1
84162,15,3,8,9,6,8
84163,999,3,2,2,2,2
84165,8,3,2,1,2,2
84166,9,3,1,1,1,1
84167,5,3,1,1,1,1
84168,42,3,6,6,5,6
84171,24,3,5,6,2,2
84172,42,3,5,5,3,5
84176,9,3,2,2,1,2
84177,9,3,2,2,1,2
84178,9,3,1,1,1,1
84179,39,3,4,4,4,4
84180,39,3,6,6,6,6
84182,38,3,7,11,4,6
84184,40,3,20,21,13,16
84187,24,3,5,16,4,5
84188,7,3,2,3,2,2
84190,9,3,1,1,1,1
84192,20,3,7,9,3,6
84193,39,3,9,11,5,9
84194,39,3,8,8,7,8
84195,38,3,3,4,2,3
84196,8,3,3,3,2,3
84200,27,3,8,8,4,8
84201,32,3,1,1,1,1
84202,34,3,5,5,3,5
84205,7,3,2,3,1,2
84207,37,3,13,14,6,13
84210,39,3,7,7,4,7
84212,9,3,1,1,1,1
84213,20,3,2,5,1,2
84216,42,3,10,11,4,10
84222,36,3,3,3,2,3
84227,9,3,3,3,3,3
84228,999,3,1,1,1,1
84230,37,3,6,6,2,6
84233,7,3,2,2,1,2
84234,9,3,3,3,2,2
84239,999,3,1,-1,1,1
84241,35,3,5,5,4,4
84243,7,3,3,3,2,3
84245,34,3,11,12,4,9
84246,40,3,25,37,6,22
84248,8,3,1,1,1,1
84249,9,3,1,1,1,1
84250,999,3,1,1,1,1
84251,9,3,2,2,2,2
84254,24,3,6,8,5,6
84255,5,3,0,1,1,0
84257,7,3,11,15,6,10
84258,5,3,0,1,1,0
84261,39,3,14,18,8,13
84263,8,3,1,1,1,1
84264,7,3,3,3,2,3
84265,8,3,2,2,2,2
84267,39,3,11,11,7,10
84269,40,3,18,18,7,16
84270,39,3,9,9,5,9
84271,36,3,13,14,5,12
84273,32,3,11,11,7,11
84274,9,3,2,2,2,2
84275,5,3,2,2,2,2
84276,35,3,2,5,1,1
84279,41,3,9,9,7,9
84280,3,3,2,2,1,2
84281,39,3,9,9,5,7
84283,9,3,1,1,1,1
84284,9,3,1,1,1,1
84286,999,3,3,1,2,3
84287,8,3,2,2,2,2
84288,40,3,22,27,9,21
84289,7,3,3,3,2,2
84293,8,3,1,1,1,1
84294,27,3,3,6,1,3
84295,7,3,2,2,2,2
84296,36,3,4,4,2,4
84299,9,3,2,2,2,2
84304,31,3,3,3,1,3
84305,39,3,18,20,8,16
84307,38,3,9,10,3,8
84308,35,3,3,3,3,3
84311,37,3,7,7,3,6
84314,9,3,2,3,2,2
84315,999,3,1,-1,1,1
84317,8,3,2,2,2,2
84318,7,3,11,17,5,11
84322,39,3,5,5,5,5
84323,5,3,1,1,1,1
84324,3,3,2,2,1,2
84326,42,3,11,15,7,10
84327,44,3,42,42,10,33
84330,8,3,1,1,1,1
84331,38,3,2,4,2,2
84332,7,3,6,6,4,6
84333,39,3,15,15,7,9
84334,25,3,3,4,2,3
84336,41,3,10,13,6,10
84337,8,3,2,2,2,2
84342,32,3,4,6,2,3
84343,36,3,4,4,3,4
84345,7,3,2,2,2,2
84346,37,3,31,34,9,26
84348,9,3,3,3,2,3
84349,39,3,11,11,4,8
84350,38,3,73,94,10,52
84351,999,3,1,-1,1,1
84354,9,3,1,1,1,1
84355,38,3,4,4,3,4
84357,24,3,1,1,1,1
84358,39,3,7,7,4,7
84359,999,3,2,0,2,2
84360,39,3,14,14,7,13
84361,21,3,5,5,3,5
84362,42,3,5,5,5,5
84363,43,3,4,4,4,4
84365,39,3,5,7,5,5
84366,40,3,21,25,10,20
84368,999,3,0,1,1,0
84369,8,3,1,1,1,1
84371,30,3,5,7,3,5
84374,40,3,40,41,9,38
84375,39,3,8,8,6,8
84376,7,3,3,3,3,3
84377,8,3,2,2,1,2
84379,7,3,1,1,1,1
84382,9,3,1,1,1,1
84384,7,3,4,4,2,4
84385,5,3,6,6,3,6
84386,25,3,11,12,4,11
84387,30,3,6,6,3,5
84389,31,3,1,1,1,1
84390,5,3,3,3,2,3
84391,42,3,12,12,6,12
84392,37,3,23,24,8,20
84393,3,3,2,2,1,2
84395,22,3,5,5,4,5
84396,999,3,1,1,1,1
84398,39,3,3,4,2,3
84399,40,3,10,20,5,9
84401,5,3,0,1,1,0
84402,33,3,15,15,5,15
84403,38,3,5,6,4,5
84408,25,3,5,5,2,3
84409,7,3,1,1,1,1
84413,8,3,1,3,1,1
84414,999,3,3,1,2,3
84417,9,3,1,1,1,1
84419,7,3,1,1,1,1
84423,9,3,1,1,1,1
84427,39,3,7,8,4,5
84428,7,3,6,6,4,6
84429,39,3,12,15,9,12
84431,42,3,7,9,4,4
84433,40,3,31,36,14,28
84435,36,3,4,4,3,4
84436,8,3,1,1,1,1
84437,5,3,3,3,2,3
84441,40,3,17,20,8,17
84442,39,3,6,8,5,6
84444,35,3,23,28,3,21
84445,8,3,2,2,1,1
84446,39,3,7,7,5,7
84448,9,3,3,3,1,1
84451,999,3,1,-1,1,1
84452,38,3,8,9,4,8
84455,39,3,1,6,1,1
84458,22,3,4,4,2,4
84460,40,3,26,27,9,24
84461,999,3,3,0,1,3
84463,22,3,2,2,2,2
84464,3,3,2,2,1,2
84466,9,3,2,2,1,2
84467,7,3,2,2,2,2
84468,44,3,15,17,8,14
84469,7,3,12,16,7,11
84471,9,3,1,1,1,1
84473,9,3,2,1,2,2
84479,9,3,1,1,1,1
84480,9,3,1,1,1,1
84481,3,3,2,2,1,2
84482,28,3,3,3,1,2
84487,7,3,2,2,1,2
84488,999,3,1,-1,1,1
84489,32,3,31,27,16,26
84491,8,3,2,2,1,2
84494,30,3,2,2,2,2
84495,3,3,1,1,1,1
84496,35,3,4,4,1,2
84498,9,3,1,2,1,1
84501,8,3,1,1,1,1
84502,39,3,9,9,5,8
84504,25,3,2,2,1,2
84505,40,3,21,21,10,21
84506,24,3,15,15,6,14
84507,4,3,1,1,1,1
84516,39,3,7,7,3,7
84517,38,3,5,5,4,5
84518,20,3,3,3,1,3
84519,29,3,3,3,2,3
84520,9,3,2,2,2,2
84526,40,3,7,21,1,4
84527,8,3,2,2,2,2
84530,39,3,7,13,4,5
84531,33,3,6,6,4,6
84533,999,3,1,-1,1,1
84534,7,3,8,9,7,8
84538,9,3,2,2,2,2
84540,7,3,2,2,2,2
84541,3,3,2,2,2,2
84542,7,3,3,3,2,3
84544,35,3,12,12,4,7
84549,3,3,2,2,1,2
84553,39,3,8,9,5,8
84554,7,3,6,6,4,6
84558,43,3,5,5,5,5
84561,5,3,0,1,1,0
84563,8,3,2,2,1,2
84564,8,3,3,3,3,3
84565,999,3,1,-1,1,1
84566,39,3,5,5,5,5
84567,28,3,12,13,4,11
84570,4,3,1,1,1,1
84571,9,3,2,2,1,2
84572,8,3,2,2,2,2
84573,5,3,1,1,1,1
84580,9,3,2,2,2,2
84581,999,3,2,0,2,2
84583,8,3,1,1,1,1
84584,33,3,4,4,3,4
84587,9,3,3,3,2,2
84588,999,3,2,2,1,2
84589,999,3,4,0,4,4
84591,5,3,0,1,1,0
84595,36,3,9,9,3,8
84596,42,3,2,2,2,2
84597,36,3,6,6,2,5
84600,39,3,8,8,6,8
84601,38,3,10,12,5,9
84602,27,3,7,8,4,5
84610,35,3,6,6,1,2
84614,999,3,1,-1,1,1
84619,25,3,7,7,4,6
84620,35,3,3,4,1,2
84621,7,3,7,8,5,6
84622,36,3,7,12,1,5
84626,19,3,2,2,2,2
84627,3,3,3,3,2,3
84631,7,3,2,2,2,2
84633,999,3,1,-1,1,1
84635,8,3,1,1,1,1
84637,8,3,2,2,2,2
84638,38,3,12,20,6,10
84639,3,3,1,1,1,1
84641,6,3,1,1,1,1
84642,8,3,3,3,1,2
84644,5,3,0,1,1,0
84645,25,3,12,12,6,9
84646,39,3,16,16,7,15
84647,999,3,2,0,1,2
84648,999,3,4,2,2,2
84651,9,3,3,3,3,3
84653,36,3,5,6,2,4
84654,31,3,2,4,1,2
84655,36,3,12,14,2,10
84658,999,3,2,0,1,2
84660,5,3,5,9,5,5
84663,25,3,5,5,4,5
84665,31,3,4,4,2,4
84667,40,3,48,52,17,47
84671,999,3,2,0,2,2
84672,39,3,6,6,4,6
84673,15,3,2,2,2,2
84676,3,3,2,2,1,1
84678,38,3,4,7,2,4
84682,999,3,2,-2,1,2
84684,7,3,2,2,2,2
84687,9,3,1,1,1,1
84691,25,3,1,2,1,1
84693,39,3,6,8,5,5
84697,9,3,1,2,1,1
84701,33,3,10,14,4,10
84702,20,3,3,6,3,3
84703,39,3,5,5,4,5
84705,40,3,54,62,14,45
84706,24,3,7,9,5,5
84707,26,3,7,7,3,5
84708,999,3,1,-1,1,1
84709,999,3,2,0,2,2
84710,36,3,5,5,2,5
84712,25,3,6,6,3,6
84715,999,3,2,0,2,2
84716,7,3,4,4,3,4
84719,7,3,9,9,5,8
84720,38,3,7,8,4,7
84721,3,3,3,3,2,3
84722,8,3,1,1,1,1
84724,9,3,2,2,2,2
84726,39,3,8,8,6,8
84727,39,3,10,15,4,7
84731,24,3,12,15,8,12
84733,8,3,3,3,1,2
84735,8,3,1,1,1,1
84738,25,3,8,8,5,8
84739,15,3,5,6,4,5
84740,3,3,2,2,2,2
84741,7,3,6,6,5,6
84742,7,3,2,3,1,2
84743,8,3,1,1,1,1
84748,3,3,2,2,1,2
84749,5,3,0,1,1,0
84752,8,3,2,2,2,2
84753,42,3,10,10,6,8
84754,5,3,0,1,1,0
84757,9,3,1,1,1,1
84758,5,3,1,1,1,1
84759,36,3,15,16,6,11
84760,9,3,1,1,1,1
84761,8,3,2,2,2,2
84763,41,3,4,4,3,4
84767,4,3,8,9,4,8
84768,9,3,1,2,1,1
84769,24,3,11,15,7,11
84774,7,3,1,1,1,1
84776,8,3,2,2,2,2
84779,29,3,2,2,2,2
84781,5,3,0,6,1,0
84782,9,3,1,1,1,1
84783,25,3,4,4,2,3
84784,999,3,2,2,1,2
84785,4,3,1,1,1,1
84786,40,3,96,106,18,80
84791,31,3,3,3,1,3
84792,39,3,7,7,4,7
84795,5,3,0,2,1,0
84798,5,3,2,2,2,2
84799,9,3,1,1,1,1
84800,32,3,17,17,9,17
84801,40,3,26,30,8,19
84802,44,3,50,59,13,42
84803,39,3,10,12,5,10
84804,8,3,1,1,1,1
84805,36,3,5,5,3,5
84807,5,3,1,2,2,1
84808,24,3,14,14,5,14
84809,33,3,4,4,4,4
84812,39,3,6,7,4,6
84813,43,3,7,7,5,7
84819,999,3,5,5,2,2
84822,39,3,6,6,6,6
84827,9,3,1,1,1,1
84828,42,3,6,8,5,6
84831,999,3,1,-5,1,1
84832,25,3,18,19,7,15
84833,9,3,1,1,1,1
84836,36,3,4,4,2,4
84838,8,3,1,2,1,1
84839,9,3,3,3,3,3
84842,5,3,0,3,1,0
84843,25,3,6,6,4,6
84847,39,3,9,8,4,8
84849,8,3,1,1,1,1
84851,39,3,4,4,4,4
84854,40,3,20,20,11,16
84855,8,3,2,2,1,2
84857,8,3,1,1,1,1
84860,999,3,2,0,1,2
84863,8,3,3,2,2,2
84865,32,3,5,5,4,5
84866,35,3,8,9,1,7
84867,7,3,4,4,3,4
84868,3,3,2,2,1,2
84869,42,3,4,5,2,2
84870,9,3,1,2,1,1
84871,39,3,10,10,6,8
84872,999,3,2,0,2,2
84873,7,3,2,2,1,2
84876,39,3,5,5,3,4
84877,39,3,9,11,7,9
84879,15,3,3,1,1,2
84881,40,3,18,23,6,15
84882,25,3,6,6,3,6
84883,999,3,1,-1,1,1
84884,999,3,1,-1,1,1
84885,3,3,2,2,2,2
84886,8,3,2,2,2,2
84887,43,3,5,5,5,5
84888,25,3,5,5,3,4
84889,8,3,1,1,1,1
84890,9,3,2,2,1,2
84891,7,3,4,5,4,4
84892,40,3,20,31,7,16
84893,28,3,4,4,1,2
84896,9,3,3,3,2,3
84897,27,3,7,7,5,6
84898,21,3,1,1,1,1
84899,35,3,4,4,3,4
84900,8,3,3,3,3,3
84902,39,3,9,9,4,9
84909,21,3,4,4,2,4
84910,22,3,1,1,1,1
84911,999,3,5,-3,2,5
84912,9,3,1,1,1,1
84914,36,3,3,4,2,3
84916,24,3,44,78,10,28
84917,40,3,38,40,13,36
84924,7,3,1,1,1,1
84926,32,3,7,7,3,6
84927,8,3,2,2,2,2
84929,999,3,2,2,2,2
84930,9,3,4,4,4,4
84931,15,3,4,5,3,3
84932,8,3,2,2,2,2
84934,8,3,3,3,3,3
84936,32,3,7,7,1,2
84937,7,3,3,3,2,2
84938,3,3,2,2,1,2
84939,40,3,20,25,7,17
84942,40,3,30,35,9,25
84944,43,3,4,4,3,4
84945,9,3,2,2,1,2
84947,42,3,5,5,5,5
84950,999,3,1,-1,1,1
84958,25,3,15,15,9,11
84961,36,3,5,5,2,5
84962,32,3,1,4,1,1
84963,32,3,1,3,1,1
84964,25,3,6,6,3,4
84966,7,3,6,13,4,5
84967,9,3,3,3,3,3
84968,35,3,6,8,2,5
84970,39,3,9,10,6,9
84972,39,3,6,6,6,6
84975,36,3,3,3,2,3
84977,8,3,1,1,1,1
84979,42,3,12,12,7,8
84982,8,3,2,2,1,2
84983,35,3,4,4,3,3
84985,7,3,3,3,2,3
84986,999,3,1,-1,1,1
84987,3,3,2,2,1,2
84990,41,3,5,5,2,4
84992,42,3,14,16,7,11
84993,6,3,1,1,1,1
84994,8,3,1,1,1,1
84998,39,3,1,4,1,1
84999,8,3,3,3,1,3
85004,21,3,2,6,1,2
85007,40,3,21,22,10,19
85012,28,3,9,24,3,5
85015,30,3,7,7,2,5
85016,40,3,44,56,14,38
85018,9,3,1,1,1,1
85019,24,3,4,7,2,4
85023,8,3,3,3,1,2
85026,6,3,1,1,1,1
85027,7,3,3,3,2,3
85028,9,3,3,4,2,3
85029,32,3,5,7,1,3
85032,25,3,5,5,2,5
85034,31,3,1,1,1,1
85036,5,3,3,3,2,3
85037,8,3,1,1,1,1
85038,999,3,2,2,1,1
85039,9,3,1,1,1,1
85041,40,3,16,20,9,14
85043,32,3,3,8,1,1
85044,24,3,14,13,5,13
85045,39,3,10,11,5,9
85048,39,3,3,6,4,3
85050,25,3,4,4,3,4
85051,3,3,1,1,1,1
85052,25,3,7,7,3,7
85054,32,3,5,8,1,3
85056,36,3,4,5,2,4
85057,39,3,10,10,8,10
85058,6,3,1,1,1,1
85061,28,3,8,8,3,6
85064,36,3,5,5,4,5
85065,27,3,4,4,2,3
85068,7,3,2,2,2,2
85071,9,3,2,2,2,2
85074,40,3,26,32,11,24
85076,7,3,12,12,5,12
85080,3,3,2,2,1,2
85083,999,3,1,-1,1,1
85086,15,3,5,5,3,5
85089,36,3,4,4,2,4
85093,38,3,20,35,5,14
85099,8,3,2,2,2,2
85100,3,3,2,2,1,2
85104,7,3,7,7,4,7
85105,5,3,1,1,1,1
85110,40,3,33,43,12,32
85111,38,3,22,22,6,18
85113,8,3,2,2,1,2
85114,8,3,2,2,2,2
85115,39,3,4,4,3,4
85117,7,3,5,5,2,5
85121,39,3,4,6,3,4
85123,36,3,2,4,2,2
85126,39,3,7,8,3,7
85130,40,3,17,21,7,9
85131,40,3,21,22,8,17
85132,5,3,0,1,1,0
85134,7,3,2,2,2,2
85136,39,3,5,6,2,3
85139,9,3,2,2,2,2
85140,8,3,1,1,1,1
85141,25,3,11,13,4,8
85145,3,3,2,2,1,2
85146,39,3,10,11,2,6
85147,5,3,0,1,1,0
85148,40,3,31,33,14,30
85149,21,3,7,7,3,6
85151,6,3,1,1,1,1
85152,8,3,2,2,2,2
85153,40,3,28,28,8,28
85154,20,3,5,6,2,5
85156,27,3,5,6,4,5
85157,7,3,4,4,4,4
85159,9,3,1,1,1,1
85162,5,3,1,2,1,1
85163,5,3,0,1,1,0
85165,39,3,9,12,3,8
85168,24,3,8,11,6,8
85170,9,3,3,3,2,3
85171,999,3,1,-1,1,1
85172,999,3,4,4,2,4
85174,40,3,24,26,8,23
85176,5,3,5,5,1,4
85181,999,3,1,0,1,1
85184,33,3,6,9,4,6
85185,36,3,11,11,3,11
85187,39,3,13,15,8,10
85188,999,3,1,-1,1,1
85189,28,3,3,3,2,3
85190,5,3,0,3,1,0
85191,39,3,6,6,4,6
85192,39,3,13,14,5,12
85195,39,3,10,10,7,10
85197,39,3,14,14,9,13
85201,25,3,7,8,6,7
85202,40,3,12,21,6,8
85203,7,3,3,3,3,3
85204,33,3,4,4,2,4
85206,999,3,1,1,1,1
85207,3,3,2,2,1,2
85208,8,3,3,3,3,3
85211,3,3,1,1,1,1
85213,9,3,1,1,1,1
85215,37,3,3,4,1,3
85216,5,3,0,4,1,0
85217,36,3,7,7,5,7
85218,3,3,2,2,2,2
85222,7,3,3,3,2,3
85226,5,3,0,1,1,0
85229,9,3,1,1,1,1
85231,999,3,2,0,2,2
85233,999,3,2,2,1,2
85234,5,3,0,1,1,0
85236,36,3,13,13,5,12
85239,28,3,6,8,5,6
85241,9,3,1,1,1,1
85242,33,3,6,6,5,6
85243,39,3,6,7,4,6
85247,4,3,1,1,1,1
85249,9,3,2,3,2,2
85250,40,3,65,99,13,59
85254,5,3,2,2,1,1
85256,25,3,30,33,11,22
85258,36,3,12,12,8,12
85260,8,3,3,3,2,3
85263,39,3,6,7,5,6
85265,39,3,3,5,3,3
85269,5,3,5,7,5,5
85272,5,3,10,11,8,10
85275,25,3,2,2,1,2
85277,7,3,3,4,2,3
85278,8,3,2,2,2,2
85280,24,3,19,19,6,16
85282,42,3,11,11,5,8
85283,15,3,23,31,8,14
85285,6,3,3,3,3,3
85286,42,3,8,14,6,7
85289,5,3,1,5,1,1
85290,18,3,4,4,2,4
85291,7,3,1,4,1,1
85296,999,3,8,8,8,8
85301,3,3,2,2,1,2
85303,7,3,3,5,3,3
85306,999,3,10,10,4,5
85307,40,3,22,25,10,21
85308,40,3,25,27,11,20
85311,8,3,3,3,3,3
85313,37,3,3,3,1,3
85314,42,3,9,14,6,7
85316,999,3,1,-1,1,1
85317,39,3,5,6,5,5
85318,15,3,4,4,4,4
85320,37,3,5,5,4,5
85321,37,3,18,23,8,17
85323,37,3,5,5,3,5
85325,15,3,6,6,4,5
85326,40,3,27,31,9,23
85327,9,3,1,1,1,1
85328,999,3,2,2,2,2
85329,9,3,1,1,1,1
85330,26,3,3,4,3,3
85332,36,3,5,5,4,5
85333,7,3,1,1,1,1
85336,15,3,8,8,3,7
85338,42,3,11,12,6,8
85339,5,3,2,2,2,2
85347,39,3,12,12,8,12
85349,5,3,1,1,1,1
85351,8,3,3,3,3,3
85352,24,3,6,8,6,6
85356,37,3,25,27,9,24
85357,3,3,2,2,1,2
85359,40,3,40,47,13,35
85360,3,3,1,1,1,1
85361,32,3,4,4,2,4
85362,9,3,1,1,1,1
85363,9,3,1,1,1,1
85364,39,3,20,23,9,20
85365,40,3,29,29,15,25
85366,15,3,4,5,4,4
85367,37,3,13,19,5,10
85368,7,3,1,1,1,1
85371,3,3,2,2,1,2
85372,6,3,2,2,2,2
85373,36,3,6,6,4,6
85374,9,3,2,2,2,2
85375,999,3,6,4,4,6
85379,5,3,1,1,1,1
85384,20,3,3,4,3,3
85386,42,3,8,8,5,7
85387,3,3,2,2,1,2
85388,7,3,7,7,6,7
85398,31,3,1,1,1,1
85399,39,3,11,12,4,8
85400,36,3,5,5,4,4
85402,24,3,7,10,5,6
85405,40,3,27,31,7,20
85407,30,3,2,2,2,2
85408,999,3,2,-2,1,2
85409,35,3,3,5,2,3
85412,3,3,2,2,1,2
85415,8,3,3,3,3,3
85416,39,3,7,12,4,5
85419,38,3,6,6,4,5
85420,21,3,1,5,1,1
85423,8,3,2,2,2,2
85425,40,3,29,35,11,28
85427,39,3,6,6,5,6
85430,8,3,2,3,2,2
85432,40,3,21,23,8,18
85436,8,3,1,1,1,1
85438,8,3,2,2,1,2
85440,8,3,2,2,2,2
85441,42,3,18,20,9,18
85443,7,3,2,3,2,2
85444,21,3,5,6,3,4
85446,999,3,1,0,1,1
85447,5,3,2,4,2,2
